country,description,designation,points,price,province,region_1,region_2,variety,winery
US,"Tight and aloof now, showing brawny tannins that accentuate the dryness, and the oak has not yet been integrated. But this is clearly a very fine wine. It's bone dry and silky and classically structured, with a deep, impressive core of berries and cola, as well as earthy, foresty mushrooms and balsam. Needs time. Give it a good six years in the cellar.",Olivet Lane,92,60,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"This is a wonderfully rich, seductive Pinot Noir. It has the lushness and complexity you want in a fine California bottling, with a silky texture and crisp acidity. The flavors are very complex, ranging from raspberry and cherry tart, cola and exotic rosehip tea to sandalwood, finishing with a flourish of spice. Lots of new oak, but it's perfectly in keeping with the wine's volume.",Tina Marie Vineyard,94,48,California,Russian River Valley,Sonoma,Pinot Noir,Fulcrum
US,"Shows all the richness you could want in a Chardonnay, with smoky, buttery flavors of pineapples, lemons and pears, wrapped into a smooth, creamy mouthfeel. A scour of minerals gives the wine a steely grounding, while brilliant acidity makes the finish ultraclean. Really beautiful, a top Russian River Chardonnay at a fair price for the quality. The vineyard is in the cool Green Valley.",Ruxtan Vineyard,94,30,California,Russian River Valley,Sonoma,Chardonnay,Lost Canyon
US,"This is a very rich, ripe, flamboyant Pinot, made in the lush California style. It's flashy in complex tiers of raspberries, cherries, red currants, licorice, cocoa and cinnamon spice, yet is silky and dry. The fruit comes from Sonoma Coast, Green Valley and the Middle Reach. An impressive followup to the inaugural '07, and a bottling to watch.",Les Pommiers,93,50,California,Russian River Valley,Sonoma,Pinot Noir,EnRoute
US,"A wildly delicious Pinot Noir, offering flashy raspberry and cherry jam flavors. It's soft and silky, just like you want a nice Pinot to be. Drink now for its silky, youthful appeal.",,89,34,California,Russian River Valley,Sonoma,Pinot Noir,Migration
US,"A splendid, near-perfect Pinot, although it's very young and will benefit from time in the bottle. Few Pinots offer richer, more massive flavors. Just explodes on the palate with raspberries, cherries, persimmons, Dr. Pepper cola, mocha and cinnamon spices, yet the tannin-acid structure keeps it all balanced. A joy to drink as it warms and changes in the glass. Now–2014.",Meredith Estate,97,54,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"Dense and intricately constructed, this Pinot Noir always is a big, rich fruity wine. The 2007 is perhaps emblematic of the vineyard, showing massive flavors of cherries, blueberries and wilder, foxier berries that have an exotic note. The tannins are thick, and the wine is entirely dry. Very fine, a chef's dream to pair with perfectly matched food. Fine now, with a few hours of decanting, and should develop through 2013, at least.",Klopp Ranch,94,57,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"This is a restaurant wine. It's really fancy, really good and really food-friendly. Although it's rich in fruit and oak, it possesses an underlying tension, with acidity and tannins all vying for center stage. You're always looking for the center of gravity. In other words, a wine of great complexity and interest. Now–2013.",Estate Grown,94,65,California,Russian River Valley,Sonoma,Pinot Noir,Donum
US,"Shows the typicity of the vineyard, an angular, minerally wine with crisp acids and concentrated flavor. The tastes of white peaches, pineapples and tangerines are edged with zesty spices. Finishes with vanilla-honey coating of toasty oak.",Lorenzo Vineyard,92,42,California,Russian River Valley,Sonoma,Chardonnay,Tandem
US,"Super sweet, with vanilla honey, apricot preserves, tangerine tart and vanilla cream flavors. What's not to like? Best of all is crisp, tart acidity, like a squeeze of lemon, that brightens and heightens the richness and makes it finish clean.",Oley Sweet,93,20,California,Russian River Valley,Sonoma,Viognier,Novy
US,"Opulence, lushness and a silky, seductive texture are what you expect from Pinot Noir, and this one delivers them all. It's bone dry and crisply clean in acidity, with subtle, complex flavors of cherries, raspberries, cola, red currants, licorice, bacon and peppery spices. Easy to drink from the get-go, and gets more interesting as it warms in the glass.",,93,30,California,Russian River Valley,Sonoma,Pinot Noir,Of The Place
US,"Grown in the very cool central-southwestern part of the appellation, by Sebastopol, this Pinot features crisp, mouthwatering acidity. And, in this wonderfully long hangtime vintage, its flavors are extraordinarily rich and pure, brimming with cherries and raspberries. It shows layers of complexity, yet is too young, with the parts unintegrated. Give it 4–5 years in a cool cellar.",Jenkins Vineyard,93,70,California,Russian River Valley,Sonoma,Pinot Noir,Lynmar
US,"A beautiful Pinot Noir, although it's a bit brusque in acidity. Still, it's enormously rich and dry, with long-lasting flavors of raspberry tart and cherry-cinnamon granola. Give it a brief decant, and drink with rich, umami-inspired fare, like teriaki salmon or cured meats.",Morelli Lane Vineyard,93,42,California,Russian River Valley,Sonoma,Pinot Noir,Lost Canyon
US,"Tastes too oaky and extracted, making the sweet wood, butterscotch, pear jam, peach cobbler and pineapple custard flavors a little obvious. But it will satisfy fans of this style.",,85,35,California,Russian River Valley,Sonoma,Chardonnay,Davis Family
US,"A solid Chardonnay that will satisfy fans of the variety. It's a sleekly tart, streamlined wine, with vanilla oak and buttered toast influences acting on the pineapples and green apples. Finishes a little sweet, but crisp.",Reserve,87,20,California,Russian River Valley,Sonoma,Chardonnay,Frei Brothers
US,"Another in a string of fine Pinots from this producer. Shows real cool coastal influence in the brisk acidity, delicate structure and deep flavors of cherries and cola, which seem to have a long hangtime complexity. Very good, and should develop over the next 5–6 years.",,92,44,California,Russian River Valley,Sonoma,Pinot Noir,Freeman
US,"Really delicious, a rich, opulent wine that beguiles from first sip to last. It's sweetly caramelized and vanilla-oaky, with crisp acidity brightening ultraripe flavors of pineapples, golden mangoes and buttered toast.",,92,25,California,Russian River Valley,Sonoma,Chardonnay,Fritz
US,"This wine is strong in acidity and green, mouthwatering gooseberry flavors. It's so dry, your palate seeks out whatever fruity relief it can find, which comes in the form of limes, green apples and a squirt of honey. Very clean and elegant.",Old Vines,88,18,California,Russian River Valley,Sonoma,Colombard,Y Rousseau
US,"Drinkable now, but has the structure for the cellar. Grown in a Forestville vineyard from modern Dijon clones, it's very fruity, offering clean, pure flavors of cherries, raspberries, blueberries and spices. The cool climate contributes fresh, zesty acidity, but the tannins are considerable. Beautiful now with decanting, and should develop through 2013.",Tobias Glen,93,54,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"New oak dominates this young wine, with vanilla-accented buttered toast and smoky aromas. Underneath the wood are strong, complex flavors of raspberries, cherries, licorice, cola and Asian spices. With fine tannins and acidity, it seems to be a natural for the cellar. Hold until after 2011.",Flax Vineyard,92,54,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"Simi winemaker Steve Reeder has produced an utterly delicious wine with this barrel-fermented beauty, the best nonreserve Chard from the winery in nearly 10 years. It shows flamboyant, complex flavors of tropical fruits, green apples, pears, butterscotch and smoky vanilla, with crisp, clean Russian River acidity. This is a good price, and the wine should be easy to find, with nearly 20,000 cases produced.",,91,25,California,Russian River Valley,Sonoma,Chardonnay,Simi
US,"Made entirely from the French Dijon clone 777, this is a very pure Pinot Noir that relies on flavor, rather than subtlely, for success. And there's no shortage of flavor. Cherries, raspberries, cola, vanilla, honey, smoky oak and spice flood the mouth, while the finish is dry and balanced. Good as it is, the challenge is to build in additional layers of depth and complexity.",The Farm Vineyards,91,55,California,Russian River Valley,Sonoma,Pinot Noir,Halleck
US,"So easy to like now for its ripe, pie-filling flavors of raspberries and cherries, cola, sweet rhubarb, cured meat, cinnamon and white pepper. Just delicious, and the texture is pure silk and satin. Hard to keep from drinking right away, but it should develop bottle complexity over the next six years.",Baker Ridge Vineyard,91,60,California,Russian River Valley,Sonoma,Pinot Noir,Thomas George
US,"A polished, supple Sauvignon Blanc in the California style of ripe, slightly sweet and candied. Shows clean, crisp flavors of lemongrass, pineapple Lifesavers and vanilla.",,87,20,California,Russian River Valley,Sonoma,Sauvignon Blanc,Longboard
US,"Tough and chewy now, with a fibrous, tannic mouthfeel like a bite of beef jerky. Similar flavors, too, of teriaki beef, but the underlying fruit is massive, offering waves of cherries, black raspberries, currants and cola. This is a very fine wine, but an immature one. Give it 4–6 years in the cellar, if you can keep your hands off.",Coopersmith,92,54,California,Russian River Valley,Sonoma,Pinot Noir,Merry Edwards
US,"Dramatic in depth and structure, a cool-climate Syrah that will benefit from some time in the cellar. Deeply saturated in color, bone dry and full bodied, it offers ripe flavors of blackberries and black currants, with plenty of black pepper and sweet, chewy leather. Now, with decanting, and through 2013.",Dutton Ranch Cherry Ridge Vineyard,92,35,California,Russian River Valley,Sonoma,Syrah,Dutton-Goldfield
US,"A bit on the sugary side, making it not truly dry, but adequate acidity provides balance to the very rich pineapple, pear, fig and honeysuckle flavors. Great with Vietnamese or Chinese fare.",,84,22,California,Russian River Valley,Sonoma,Sauvignon Blanc,Hauck
US,"A pace off the 2005, this single-vineyard wine, from the Sebastopol area, shows enormously ripe, powerful flavors of cherries, blackberries, raspberries, cola and vanilla. Fortunately, acidity is quite high, giving all that rich flavor a crisp bite.",Hallberg Vineyard,90,55,California,Russian River Valley,Sonoma,Pinot Noir,Halleck
US,"A lovely Pinot for drinking now. The wine is softly tannic and silky in the mouth, with rich, complex flavors of raspberries and cherries, exotic dusty spices such as cloves and star anise, and sweet charred oak. First-rate, and worth the price.",,91,38,California,Russian River Valley,Sonoma,Pinot Noir,Thomas George
US,"Not for the faint-hearted, this Zin is brawny and tannic, and high alcohol gives it a fierce burn. But it's fully dry, and has strong, deep flavors of dark forest berries, leather, tobacco and peppery spices. Now–2012.",Reserve,87,65,California,Russian River Valley,Sonoma,Zinfandel,Gia Domella
